"fips","NOx_AP2_ACS","NOx_EASIUR_ACS","NOx_InMAP_ACS","SO2_AP2_ACS","SO2_EASIUR_ACS","SO2_InMAP_ACS","NOx_AP2_H6C","NOx_EASIUR_H6C","NOx_InMAP_H6C","SO2_AP2_H6C","SO2_EASIUR_H6C","SO2_InMAP_H6C"
28045,2251.06800726368,2795.5526173224,4528.5007106211,10711.5473993261,16936.2505710267,16976.9617166738,5782.16092062422,7181.11949365591,11633.6284295424,27519.8922702893,43513.1852041133,43617.785417175
28047,2180.37408735889,2779.17965737447,5693.95267325897,10348.3875781508,17289.4139300913,17945.0320418314,5600.52518017353,7139.05201872289,14628.0546896584,26586.8162276827,44420.5770747316,46105.0738651089
28049,4122.77184880814,2657.1846397771,8973.70997241146,16135.1130125665,17634.7968926822,19849.5090542395,10591.1786356017,6825.6070239845,23054.8210414526,41454.8014869597,45307.9785688595,50998.2965465777
28051,3430.74665147345,2643.74294540224,8891.17398946372,14105.2367540753,17899.6677296498,17960.5715217506,8813.14016641352,6791.07092648166,22842.7591781873,36239.38723732,45988.5181493665,46144.9998579687
28053,3375.05612958246,2780.88008648402,9125.97885901025,13323.3379135289,18645.2733508584,17021.2872391036,8670.05304953869,7143.4209757819,23446.0494809312,34230.4340621185,47904.2222053138,43731.672143194
28055,3416.04855026019,2690.00844912025,8788.45401435929,13069.4878407157,18174.7494210349,16622.230150439,8775.37594990542,6909.94209724802,22578.8380550936,33578.2104196753,46695.2927456324,42706.3643107903
28057,3480.18955265137,3151.41478556028,10068.7946165677,16741.8558257557,19342.0076826676,21172.6288415242,8940.17510771507,8095.44548538657,25868.4507067108,43013.7216923351,49694.3599770771,54397.8228791407
28059,2089.24046232418,2718.60596871756,9223.91876175129,10809.8192346356,17392.4963601746,24137.8259966986,5366.37316985315,6983.4184535472,23697.6890388733,27772.3846712755,44685.4294628982,62016.3816121651
28061,2790.55781476374,2319.20334530521,7779.07891261215,13445.5544636449,15761.2139764891,18338.79384347,7168.28621658811,5957.22282966391,19985.4241625658,34544.4482461607,40494.1328981591,47116.7763778306
28063,3171.20220297786,2507.25563283709,8234.1275810286,12901.3958078365,17143.2938576993,18243.8246376178,8146.28581534833,6440.39049861339,21154.5926276932,33146.3271559238,44045.1469446813,46872.7695092313
28065,2899.32275170828,2471.59021136968,6936.91902133118,13165.0271853245,16407.854133086,17498.6958718169,7447.73881850354,6348.75439687447,17821.6406909927,33823.6821607185,42155.5623931826,44958.2906503757
28067,2781.29602066666,2368.40038048422,7107.62545640078,13614.4999781873,16075.0745564662,19105.7440174954,7144.48964637399,6083.62606101327,18260.2412067842,34978.5243827091,41300.5431088139,49087.3215525146
28069,2779.26520659035,2551.33584991781,7700.26730280501,13943.5812548465,16367.6806050832,17430.2811137391,7139.27182256448,6553.64695517244,19782.9314287817,35824.0415281009,42052.3434952187,44782.5108201165
28071,3856.65086868178,3442.51202771081,8011.74672991534,15549.5739898698,20323.2535234441,19637.4389553869,9907.42702952556,8843.36925580948,20583.2236809943,39950.3607359939,52215.5006224627,50453.4192857833
28073,2937.33304673248,2458.39944077689,6302.01886445539,11549.8013304894,16924.9064967622,17712.2964101965,7545.39966530292,6314.8630044186,16190.3750848174,29673.6400562036,43484.0385769135,45507.1001095412
28075,2878.03799852832,2373.63096676477,5879.5634706499,14191.279850138,15738.6431638971,16820.0589620163,7393.0513445403,6097.06514337479,15104.9493740266,36460.4600181911,40436.1411180565,43214.6510590953
28077,2888.44339058531,2515.8829976749,3237.98297933138,12939.4347771459,17299.8776332785,8082.71528139966,7419.78619095278,6462.55701311091,8317.86741355621,33244.0616763152,44447.4617414588,20765.5650395571
28079,3256.45759956087,2498.17123508218,8984.23828069389,14104.2044798106,16326.6428764854,18241.0733245787,8365.33473930994,6417.04971746867,23081.8716997433,36236.7349880082,41946.904184026,46865.7004885611
28081,3639.25930605039,3263.08247714034,9654.90489864599,16693.6695329555,19675.6633389786,20207.6372405127,9348.87719243256,8382.35621083342,24805.0330113717,42889.9153878591,50551.6301959478,51918.4446778117
28083,3636.8000644198,2799.46471408248,9064.0873933486,14232.090104769,18680.8968476593,18124.9901189194,9342.55859848389,7191.1709463507,23287.0301167741,36565.3148745617,47995.7505889087,46567.4448671128
28085,3034.92175936682,2555.86989447681,6786.74554198121,13122.0731061994,17540.198666331,16755.6141547716,7796.13690130342,6565.29639464077,17435.796036254,33713.3191199112,45064.924867611,43049.0713275162
28087,3090.69661739057,2856.95306543087,8038.4294837358,15412.5783758532,18699.7530635556,17965.8895723796,7939.44070521356,7338.87727354994,20651.78037942,39598.3743158898,48044.1983584061,46158.6636647718
28089,3617.83624161274,2587.54164846986,8970.28692517177,14778.4465601965,17134.3065365474,19029.6752458975,9293.83435173147,6646.67146191172,23046.0261165027,37969.0828289378,44022.0555849958,48891.8760647987
28091,2925.66261268444,2563.23605636663,7336.91593742074,11345.4784949868,17441.15940413,20604.4937881887,7515.41451336125,6584.22246736298,18849.3632466208,29148.6680420971,44810.4606966074,52938.0986026035
28093,4220.37236850107,3935.38282413858,9691.67594365157,20230.5683879814,20881.0243683007,19805.6527880534,10841.9462077871,10109.7151053005,24899.5098206323,51977.3622757531,53648.5958666335,50885.6154929192
28095,3302.44440601926,3019.38560754635,9544.4687884026,16250.5219500479,19066.5899592234,19802.7844401011,8483.48984590583,7756.21945941499,24521.2866201181,41751.3246935141,48986.7220048384,50878.2457713806
28097,3394.12284247145,2876.99875335793,9277.75728606932,14197.3942197614,18386.9849202693,17755.5832491579,8719.04165447412,7390.38118469787,23836.0177698653,36476.1698282487,47240.5949739609,45618.3181189133
28099,3073.83613773395,2482.82963230294,8618.15115672508,14036.8367769809,15755.9701656754,17728.4774227393,7896.12063312097,6377.63213552864,22141.2744613798,36063.6453842289,40480.6598376583,45548.6744089777
28101,2907.81877372012,2380.79427272344,7077.09885290578,13623.959118835,15680.1566223595,19537.5400138764,7469.56787043735,6115.47001303868,18181.8084046886,35002.8280005858,40285.8701146534,50196.746318208
28103,2795.3278664313,2783.21014640813,8477.60583518978,14069.537269088,17708.1617005089,17572.6585860574,7180.54203530337,7149.40765978783,21780.1676847528,36147.6636152873,45496.4766916197,45148.324989749
28105,2994.92787850067,2904.49935943705,8298.59838469309,14456.5203610386,17626.166642487,17898.767945185,7693.37957543432,7461.03921235784,21320.2391525544,37141.9494116189,45285.8046409376,45986.2063095685
28107,4314.03607751788,3400.16781671547,9581.0525333297,19964.4878891987,20301.3918214687,17558.7943055328,11082.5988291658,8734.57316516551,24615.2821943803,51293.714679454,52159.3307788444,45112.7031305807
28109,3188.02220129077,2612.66020838309,5018.31980758948,13277.8790512615,17118.6520598669,19157.56014801,8189.50187766399,6711.20923595282,12892.133467664,34113.6354163635,43981.8341279447,49220.4540941248
28111,2630.51988256091,2346.00912076003,4794.79841052275,10675.8344205576,16823.6659772963,14927.7962903144,6757.09656470564,6026.0956107977,12317.8340863669,27428.1339783308,43223.9186579506,38352.8110031939
28113,2840.12890686341,2745.1238255089,5721.27191985605,10590.7898643064,18284.8128074235,14897.7917610896,7295.65052218325,7051.551477716,14698.2467456499,27209.6267719574,46978.0814877211,38275.719580198
28115,3641.19903710332,3365.70578625794,9671.48109425714,16244.5914331939,19944.3728155316,19508.4613794771,9353.86099424393,8646.02896747471,24847.6226650186,41736.0872611935,51242.0324937064,50122.0338210436
28117,3460.2204431421,3538.79697176306,10244.8163891602,16606.6144032999,20659.1085323672,21403.7496091396,8888.86795150216,9090.75668503589,26320.708058451,42666.2423625647,53078.4216956185,54991.6475222766
28119,4386.34925117118,3145.41158849597,9655.65265019308,20172.0053774093,19237.2286045235,17563.6005598792,11268.3949606938,8080.02131389749,24806.9542290112,51826.8947984565,49425.1483465993,45125.0519657871
28121,4070.12080114095,2499.59877730662,7858.94539038631,16180.4976590371,16547.3715414503,19329.5894230766,10455.9009194782,6420.71753910466,20190.6271962529,41571.4094481238,42514.02812557,49662.4534173764
28123,3061.62595243641,2443.52785440255,8549.14952029347,13577.9638787633,16141.8216259567,18589.8805095529,7864.74868415356,6276.65304794121,21963.9867491911,34884.6512252864,41472.0381030954,47761.8999269658
28125,3412.81678965374,2700.18772474975,8825.52388131747,13204.9940786282,18526.4230716458,16799.6345934616,8767.07250271361,6936.09597679956,22674.0826354256,33926.3701467363,47598.8570692932,43162.1741938899
28127,3126.7604344712,2466.81046524574,4712.92377370163,13622.2352882819,16339.7048677408,11467.599096376,8032.10041523872,6336.47366993844,12107.4714370306,34998.3989175847,41980.4647003566,29462.4357025621
28129,2953.52895766314,2393.50922029181,3934.53238727983,13491.8735544663,15971.6767048039,9441.13433958565,7587.01224355753,6148.1388609323,10107.5300555995,34663.4570996755,41034.8802997209,24255.7867136168
28131,2336.75520484628,2483.74721982075,4510.27913751125,11031.2673652516,16991.5855047172,14302.8389619932,6002.3192822064,6379.98971717712,11586.8112643825,28341.3571547653,43655.3586989089,36747.0917669063
28133,3863.59679257394,2797.36278907627,9324.99436339614,14497.7168751576,17955.7562876598,16845.7991790632,9925.273373751,7185.77041536602,23957.385230158,37247.7966946111,46132.6279508697,43280.7860730959
28135,3681.26713376628,2979.91579397561,9547.81190168654,14456.6974669174,18979.3521753487,17308.1938431523,9456.80900470407,7654.80863337751,24529.8761686614,37142.404454393,48762.5796812738,44468.8287973554
28137,4593.64746543672,4024.29421255793,10156.159636666,20563.4262366645,21416.7732089456,20152.1714853071,11801.0116934049,10338.1574648669,26092.9199416381,52832.5826665847,55025.1093984504,51775.9350598701
28139,3875.88625383625,3704.70825045933,9560.00786165913,20511.5426478053,21040.1092829503,18764.5383043729,9956.84900853155,9517.0368799339,24561.2115681288,52699.2768024824,54057.3369055491,48210.6527748817
28141,3377.87295641584,3684.14272860708,10524.3005754257,16545.388057656,20669.9846615601,22787.7361269347,8677.29039651694,9464.19734586337,27038.7941001498,42508.931908694,53106.3660192865,58547.5603401264
28143,4601.20060948456,3772.63878938084,9713.78056633565,20264.6233183801,20608.9296903069,18293.5941495542,11820.4181842843,9691.5725932292,24956.3038067915,52064.8605005978,52949.4958821275,47000.6436201112
28145,3586.06007352041,3551.51035365998,9956.70730809113,15929.8860937209,20842.4695288667,20252.0449920009,9212.1910105798,9123.42151020884,25580.4618485786,40927.506587835,53549.5359076158,52032.5426771046
28147,2786.45233182213,2692.18979365482,7457.70099995619,10713.3673730705,17922.5551624986,21271.9433761922,7157.7378917108,6915.54668290754,19159.6994721202,27524.5683765105,46047.3234301899,54652.9943149051
28149,3349.77553043345,2662.14698798136,8107.27140694456,13293.1877460757,18056.2708204525,19767.6754509235,8605.09894384401,6838.3569152293,20828.657736241,34152.968447007,46390.8825732537,50788.0393257011
28151,3755.95015274948,2763.73781960689,9228.91651367859,13923.5750374389,17199.5907175576,16513.9979620132,9648.69404192333,7099.37690040137,23710.5298938312,35772.6390295925,44189.7919415804,42428.280513601
28153,2655.92698590902,2233.27850745722,6551.10854017251,13563.652037038,15751.9918646674,17829.1454259189,6822.37570095321,5736.45389272218,16830.3677142888,34847.8794353999,40470.4382846547,45807.3233468473
28155,3406.93687447938,2943.65856019933,9119.45043906958,14681.9744579596,17800.9672071384,17833.1569290479,8751.96508261411,7561.6519727691,23429.2758405461,37721.2145292844,45734.9243111217,45817.6302069299
28157,3068.06754625478,2611.91594236932,4000.69155640529,12564.6230758718,17210.2521509495,9324.31347803832,7881.29923990799,6709.29697378534,10277.5145420715,32281.0481529147,44217.1846417024,23955.6358135703
28159,3189.96867923431,2701.35687597743,8959.82507190505,14368.9676481999,16686.3338503137,17715.1233761524,8194.50301443818,6939.09990767824,23019.1462028249,36916.9979328164,42871.0676262673,45514.3635072327
28161,3569.1169444537,3111.16362114619,9554.39143681798,14592.7805639778,19411.2209777123,17740.0981369602,9168.65858519261,7992.02711415746,24546.7811406453,37492.0463207754,49872.1915092854,45578.5318144649
28163,3520.96775955196,2728.21908560605,8539.302866772,14135.7512536219,18095.3736836706,17979.02624696,9044.94762301222,7008.11768661322,21938.6874843358,36317.788940424,46491.3505841368,46192.4160669258
29001,6582.98840508958,8145.14230254656,11002.8615635713,21563.1467541192,23726.1429814508,23499.5891338346,16912.2774864089,20925.9604204529,28268.3733843329,55401.1907827591,60958.6336558173,60376.5429198792
29003,6501.63777145226,7603.39207142763,11611.0007035771,6767.11779696982,21583.4183757422,20602.7190967712,16703.2611721806,19534.0273588665,29830.8812087792,17385.3659567886,55453.275191271,52933.538841451
29005,6353.19437077799,7237.63174597756,11328.555385377,7724.41555293554,20859.6638804813,19555.8133154873,16321.861653908,18594.2697724986,29105.1870532251,19844.9761604779,53593.7138056768,50243.6963907608
29007,6672.91771014881,7484.46172471175,12355.4330755323,22941.7220470514,23254.9360668653,27649.7333870838,17143.3352058655,19228.4565033122,31743.5708046829,58943.2003988052,59747.9493854942,71039.6172752317
29009,6454.51074047928,4824.26381071213,11428.9487126347,20887.9854098864,19859.5770138751,17407.1334650727,16582.1764568678,12393.540311008,29363.1302590528,53666.481053145,51024.1644190299,44723.0369599758
29011,6612.45207642229,5570.22441603246,11459.9939246062,20016.523283097,20365.1210796041,17974.6243596721,16987.9792690533,14310.1564369335,29442.8955354935,51427.4105802201,52323.072031351,46181.1061825966
29013,6693.39958334513,6606.22676566894,11740.5962047899,7195.39354623069,21485.7326780196,19543.3413387522,17195.9598192529,16971.984415044,30163.854325188,18485.7460593326,55202.2887689423,50211.6518141944
29015,6594.59643039939,6180.40896000147,11631.1809606304,20495.6537203976,22095.4401075213,19754.6676930204,16942.1022899444,15877.9195713677,29882.7308719085,52658.4529650358,56768.8260406763,50754.6181525434
29017,5653.14543377479,5819.24024507872,10705.8643579692,21079.5296345568,21555.4449879881,21410.5099196182,14523.2075801837,14949.9593302187,27505.2906832467,54158.6206476662,55381.4024332676,55009.0169650959
29019,6619.41149409567,6994.02347055532,11155.3916808407,20941.8593314783,23131.2873595867,23000.026576051,17005.8602832043,17968.3606484067,28660.2730106171,53804.9007312799,59430.2555225343,59093.003752626
29021,6710.00536788089,7617.94016324163,11807.8374131284,6900.57804030217,21426.6489757161,21065.0319148272,17238.625496499,19571.4061522951,30336.6189233575,17728.2688563739,55050.4834647394,54121.3712765536
29023,5386.15241803594,4924.11181615502,10638.931200255,20436.3991535373,19950.5716936681,20978.3205343741,13837.2154301628,12650.0824072104,27333.3175676167,52506.2086540505,51257.9594337008,53898.5814550908
29025,5904.61722764487,7506.56387848046,11671.2903149356,6644.94510164289,22023.17358364,20497.6675999145,15169.3206482321,19285.2441460223,29985.7848867096,17071.4644500048,56583.1497676297,52663.6272784381
29027,6793.10850635646,6961.92890449503,11889.5222832178,21724.3974399108,23025.0543363,24776.6909444377,17452.1445673203,17885.8992390145,30546.4940000582,55815.4963942089,59157.308232711,63657.8340593752
29029,6459.86271146272,5579.22978955416,11632.1860446511,20996.9139589284,21138.2552771261,20993.7514724978,16595.9274161265,14333.2941790455,29885.3132606141,53946.3540279086,54309.5059796138,53938.2285686717
29031,5834.19149664221,5725.14503458591,10587.6588737762,21686.5811179919,21716.5685747125,22378.74019368,14988.3739725537,14708.1980407932,27201.5822359623,55718.3339275907,55795.3814857544,57496.7163739396
29033,6069.69171369471,7404.57464050555,11657.6726573176,6879.6255714852,22394.9157982118,22238.5704843173,15593.4508498613,19023.2005249793,29950.7966822365,17674.4351293296,57538.2767784317,57136.5746675079
29035,5556.23309692499,4475.88603095975,10663.2051097754,19598.6883470688,19888.587932441,20005.9725998436,14274.2081742061,11498.4441546891,27395.6851592755,50353.8563326431,51098.7029321293,51400.3024333302
29037,9886.16484874098,7808.00678588835,11958.0716531988,8836.08216626157,22396.7861833436,20439.7430618327,25399.2152596989,20059.7493052267,30722.6196922067,22701.2103135384,57543.0824079512,52514.8002452374
29039,6597.21253723685,5454.73288510411,11754.7019152544,20317.8731525898,20418.4620814772,18829.1224568304,16948.8239217787,14013.4210208721,30200.0964966258,52201.6766946718,52460.122464891,48376.5905297665
29041,6188.45891598177,7533.94768622513,11753.2475518952,7055.00761967804,23251.6253134957,23408.4320872648,15898.6025341606,19355.6020806617,30196.3597627458,18125.0488204104,59739.4429801266,60142.3307319953
29043,6830.44579904141,4509.91172399129,11121.3376806024,21973.4083054276,19445.0339459078,18196.4975105728,17548.0762515781,11585.8672592002,28572.7771756584,56455.2865345679,49959.0680543022,46751.1706818386
29045,6790.35577498395,8848.05312971728,12098.9690282679,22469.8445171659,24799.5677614448,26379.0284133535,17445.0719024889,22731.9676235605,31084.6310092013,57730.7930990229,63716.6120646383,67774.7616962975
29047,10375.1052650016,7949.41273457328,11834.3539960079,8955.81923407508,21695.7978972081,21213.7036199695,26655.4626804584,20423.0673137359,30404.7486744311,23008.8538987434,55742.0148398921,54503.357383477
29049,6484.10766290171,7678.64557382569,11839.1723334451,6872.91916221001,21789.2668039693,21143.03071397,16658.2206050279,19727.3781540691,30417.1285550394,17657.2041762844,55982.1669507321,54321.7756346037
29051,6468.35029986129,6444.54529676031,11793.3252136688,21168.0657067033,22357.9835271843,24110.9815868276,16617.7347993568,16556.571981246,30299.3323490952,54386.0986973001,57443.3857269291,61947.4095666137
29053,6479.37809257787,7144.16450321979,11692.128153652,20368.272425513,23598.2364071979,22241.1365525184,16646.0687960896,18354.1219370263,30039.3240916334,52331.1688669536,60629.999943693,57143.167733763
29055,6203.36448408156,5666.46328580768,11343.1605501184,19466.1288136341,21185.3444913318,22090.3103254847,15936.8998007755,14557.4254863128,29142.7124856213,50013.2676505948,54430.4935313158,56755.6459572998
29057,6525.68368961799,5191.310168572,11128.1152576504,20424.4065554622,19875.240844199,17358.1657343525,16765.0429796788,13336.6021341378,28590.1909819266,52475.3957576339,51064.4099086423,44597.2228865797
29059,6422.48156398874,5138.3342863638,11467.3339830646,20927.2354460619,20243.8273672624,19076.7857155267,16499.8830546103,13200.4898121182,29461.7545399856,53767.327199363,52011.4289185786,49012.918228617
29061,5826.06486689174,7516.78662214677,11551.5497082845,6583.01539265205,22180.2383718797,21579.1156411441,14967.4940098343,19311.5097091396,29678.1322090767,16912.3468262602,56986.7004428373,55442.2200625452
29063,6196.81662673592,7804.19959817915,11836.3531031778,6706.83095584468,22134.6998435975,20473.0625397161,15920.0762193566,20049.9673981048,30409.8850328554,17230.4693964911,56869.6971091036,52600.408852667
29065,6354.12544168341,4884.31953352968,10968.5554999005,22564.2335169241,20470.3767752346,19924.0996365535,16324.2538787775,12547.8430529829,28180.2299161932,57973.3092289048,52593.508247623,51189.9440838412
29067,6174.6733317247,4283.61474887124,10689.6756935761,21659.897165594,19304.5535039862,17462.6762646306,15863.1828713742,11004.4365124961,27463.6967237109,55649.7741496287,49598.1279745665,44865.7445299902
29069,4961.9770915487,4633.3538687427,10789.2625548483,20617.7049716935,19282.8974471484,22367.9685144759,12747.3706512739,11903.0303956473,27719.5678553541,52972.0424424889,49542.4865003877,57469.0404163642
29071,6527.13595782371,7027.04164876612,10878.481432314,19938.3099535973,22110.7014162231,25509.2281840646,16768.7743304263,18053.1951186939,27948.800254583,51226.4550237037,56808.0373209397,65539.9611801592
29073,6363.36699510864,6659.82757471219,11287.5072746357,21775.8087464267,22314.2672221509,23191.6240316855,16347.9984441032,17109.7023779528,28999.721066919,55947.5888109136,57331.064279127,59585.2801148579
29075,6004.73265081599,7816.29242343165,11625.1228963708,6581.30168243485,22233.540218746,20706.0018076464,15426.5498278095,20081.0378108338,29867.1657286971,16907.9437457033,57123.6502743927,53198.9058163034
29077,6912.59762593973,4910.85696853909,10872.9517511713,21635.6420938191,19650.2767081018,17623.7109009404,17759.1510926416,12616.0263799804,27934.5926999563,55587.4549582831,50486.4036601572,45279.4950398464
29079,5672.44828783545,7632.17286395901,11557.0815619647,6576.9448778177,22666.0490986339,22081.8765074386,14572.8029088179,19607.9746031166,29692.3453456608,16896.7496934609,58234.9066703565,56733.9767276448
29081,5807.38947365864,7861.62607815821,11498.9164181235,6543.14632926235,22795.0220151576,21789.7320537355,14919.5108327426,20197.5147575739,29542.9001177791,16809.9101972033,58566.2801636132,55983.362329145
29083,6814.74578457125,6634.67891405588,11649.4646526693,20347.8630813907,22092.3188018645,19415.9105638179,17507.737793091,17045.087265284,29929.7076408603,52278.7306044162,56760.8063882804,49884.2405857242
29085,6488.44591356967,5561.01038838017,11375.5864101039,20565.8045156076,21099.0469546096,17219.4577512109,16669.3669861226,14286.4825942973,29226.0250971747,52838.6932409793,54208.7670093926,44240.8368316223
29087,5890.195748947,7318.55687535354,11567.6043300638,6344.28510171575,21055.2967223972,20231.4518424717,15132.2671651997,18802.1928274809,29719.3817694131,16298.9708355014,54096.3583916007,51979.63215852
29089,6034.72426633963,7106.45486959628,12001.6004101292,7094.9677660911,23264.8583865109,23802.0837292918,15503.6080712947,18257.2335874404,30834.4592677546,18227.7194714654,59773.4430613044,61153.7502087409
29091,6058.43958686505,4093.87916999193,10659.5329122407,22382.0843374406,18854.3369343488,18009.2756921498,15564.5404656147,10516.9439189888,27386.2500859454,57505.3085701136,48441.3747474234,46270.1367589272
29093,6231.42817561085,5411.2079035353,10850.5952187008,20681.1426107376,21010.5821822427,20841.0736471213,16009.0045786343,13901.5911454599,27877.1514753834,53135.0344304243,53981.4721521501,53545.9494320782
29095,10426.4474158888,8267.30836557997,12070.8872705444,9075.13462122493,22251.2819027069,21474.4976533656,26787.3774137944,21239.8448867112,31012.4798133966,23315.414048772,57169.2344477902,55173.4223257636
29097,6642.40489732488,5178.84092727011,10719.0212390129,20333.660876638,19753.8287024494,16669.7599185449,17064.9378365023,13304.5645857917,27539.0950023964,52242.2405076756,50752.4625120896,42828.4837891698
29099,6520.26930989633,7453.52942268427,11382.6092958093,20923.5752579011,22450.404258487,25477.5813172412,16751.131672014,19148.9813293485,29244.0691814032,53757.9229820318,57680.8447331034,65458.6500561451
29101,7932.35134836456,7578.52632501368,11897.7285869243,7883.00796382327,22972.1295399819,21146.9982225874,20379.2310471757,19470.1391451723,30567.5786711601,20252.4517965758,59021.3271670071,54331.9694584351
29103,6621.1690591019,8324.72034540888,11964.7147197994,22058.4022599991,24126.625090397,25491.0803068896,17010.3760410195,21387.3549905646,30739.6878972588,56673.6637287202,61987.6028301631,65493.3333638954
29105,6449.20093756221,4940.93203223167,11288.873624364,21428.1414728351,20215.2503500139,19188.5820762672,16568.5338411268,12693.2990290322,29003.2316650717,55054.3181766875,51938.0052395014,49300.1595471086
29107,6862.13594427836,7625.47449556721,11776.1422801089,7251.33876324256,22442.8605911667,21419.6962485631,17629.4985719539,19590.7643097237,30255.1837877413,18629.487571054,57661.4625910284,55032.6196407176
29109,6428.72581125652,4908.54817803847,11659.0352244035,20522.8268223653,19624.0971882969,18092.5869051781,16515.9265627022,12610.0943440614,29954.2975615468,52728.2695278022,50419.1399340715,46484.1904411478
29111,6817.02792032309,8437.97201914414,11994.886915293,22792.902507225,24308.5993754911,26013.533315567,17513.6013442656,21678.33548286,30817.2101095916,58560.8344563551,62455.1541282177,66835.685566314
29113,7019.79559753803,7745.07454813987,12557.085038907,24424.8235428967,22770.49354695,29673.5155291675,18034.5776494415,19898.0558580808,32261.6804770596,62753.7719263737,58503.2585276505,76239.373751932
29115,5997.27227651415,7611.52211533153,11672.7757120558,6882.5570954591,23044.3913041406,23238.7811811255,15407.3816926689,19554.9160936597,29989.601356445,17681.9671706759,59206.9912107739,59706.442214337
29117,5988.44734358463,7262.55348305083,11613.0756221323,6779.65351973973,22005.9715130125,22612.3903773728,15384.7075612975,18658.3018444606,29836.2123513817,17417.5743177122,56538.9520369068,58097.0399120691
29119,6321.26302420142,4841.09671764617,12106.2622133001,20242.797127228,19512.0913306097,17782.0248409098,16239.8196086114,12436.7895397821,31103.3695805715,52008.7818958681,50131.3603495861,45686.2551933184
29121,6770.63630042757,7806.8708747243,11877.546114284,22120.1531763886,23429.4330383465,24671.4386987828,17394.4061399004,20056.8307789143,30515.7233154649,56832.3219759501,60196.2890257925,63387.4067072157
29123,8024.75338883563,5601.52114790826,10817.7106138287,24014.2246470574,21289.7863876618,21501.0075531712,20616.6420305067,14390.5679500537,27792.6601985746,61698.8094264238,54698.8388317252,55241.5349058407
29125,6375.24995621116,5791.81897624992,11423.9243946683,21629.9241040197,21450.8142328635,22092.0532286932,16378.5296473737,14879.5051458345,29350.2211472745,55572.7635772915,55112.5718930094,56760.1240441739
29127,6771.72254981721,8009.56154186766,12184.6692546713,23102.146238742,23586.7953277132,27375.946943593,17397.1970689147,20577.6092200959,31304.8228460741,59355.3824773091,60600.6040784395,70336.1705933136
29129,5997.87106305659,8064.00683183507,11557.9820881151,7930.57016924117,23594.3685840481,22370.4738335257,15408.9201706194,20717.4969299668,29694.6590910909,20374.6546169906,60620.0622443449,57475.477398233
29131,6571.79025338487,5903.57465952133,11404.7918929708,21368.8363042951,21547.1359328454,20455.9606523329,16883.5057818648,15166.6419506391,29301.06350943,54901.9438534808,55360.0537602088,52556.4685253781
29133,5012.82334597535,5307.11176534435,10514.1100297594,20849.2413905074,21859.4087645645,22155.5041788958,12878.0112648425,13634.1342104953,27012.6112641974,53566.9350291386,56162.3845276685,56923.1502328175
29135,6417.96114727408,6693.32096064618,10959.7632801715,20607.0448845156,22858.8569651821,19019.7673260808,16488.2686295194,17195.7578118928,28157.6398357051,52944.6532012299,58730.2929730591,48866.4193868458
29137,6731.079280729,7525.06073585583,12048.2553137167,22748.9296476165,22893.0441242895,25693.6689325066,17292.771252874,19332.7686062575,30954.3309338071,58447.8538361619,58818.130936589,66013.8496271098
29139,6833.82430451883,7503.27833957636,12356.0654668406,23723.2143874378,23313.2130757123,27822.290652355,17556.7567342114,19276.8025248415,31745.1956242386,60951.1091424964,59897.6820310659,71482.9731775483
29141,6519.26739663943,6654.82302365043,11143.4837620548,20723.4962165978,22741.860180514,19612.7529027285,16748.5574300349,17096.8440538006,28629.6776829171,53243.8546595406,58429.6900691297,50389.9927639628
29143,5018.63073207555,4821.15076530991,10501.4541393787,20465.3264470657,20172.706232694,21771.0428131497,12892.9323340916,12385.5418819005,26980.0941534833,52580.5323071502,51828.6955243006,55935.3435736871
29145,6632.04842022487,4977.88367734034,11375.8357186191,20568.3683340428,19599.2153161204,17296.4369242966,17038.3286685703,12788.2398588691,29226.6656520743,52845.2805268517,50355.2102880331,44438.6214377318
29147,6539.11843556287,7549.44338903379,12153.6587432037,7916.27519474239,21633.0456981456,21092.5226208592,16799.5612243985,19395.4155958444,31225.1467265471,20337.9261645112,55580.7839708586,54192.0038677631
29149,6030.78576894086,4125.50830921826,10631.4779573396,19886.4432319647,19202.0935660626,18869.3146941155,15493.4887867473,10598.2094950232,27314.1677553341,51093.1924970086,49334.8749718138,48479.8574979792
29151,6579.14773760477,6599.40026925505,11425.8388450699,21646.9262683793,22406.3986271714,21955.3360784123,16902.4095588224,16954.4449189672,29355.1399948462,55616.4476836033,57567.7799117048,56408.8530882412
29153,6076.62245708297,4066.75269446397,10511.7521071543,21738.5490429838,18960.8625464045,17322.3172339047,15611.2581904204,10447.2471547554,27006.5529918751,55851.8564787281,48715.0737932362,44505.1163952201
29155,4992.77833394661,4435.39521488267,10658.2916158173,20733.5490836199,19650.2451347578,21989.3129807778,12826.5090902978,11394.4100401639,27383.0607905251,53269.6837541456,50486.3225379371,56496.1508336158
29157,20779.0905952974,6444.61614999603,10899.8374826849,43131.5392156945,22576.9887881434,22253.3663579953,53386.6947531951,16556.7540263207,28003.6709142868,110817.42658303,58006.0816814112,57174.5900933712
29159,6647.17157554712,7154.81836172993,11867.7095912518,7334.54310507742,23232.6645018295,21672.3191245061,17077.1849877362,18381.4951748061,30490.4500791412,18843.2666663177,59690.7264699771,55681.690214092
