fips,state_abbr,pollutant,model,season,elevated,damage
05011,AR,nox,EASIUR,winter,high stack,7035.605183734304430229267903143
05011,AR,so2,EASIUR,spring,high stack,21397.99762347535817334034948999
05011,AR,nox,EASIUR,spring,high stack,2085.923586560422923433285572567
05011,AR,so2,EASIUR,summer,high stack,17289.74005928746645408992589035
05011,AR,nox,EASIUR,summer,high stack,926.9027397168454300037651611935
05011,AR,so2,EASIUR,fall,high stack,13553.054068458017927842695969162
05011,AR,nox,EASIUR,fall,high stack,1128.8727080510072994209478951518
05011,AR,so2,InMAP,annual,high stack,16677.84298288167921137484676993
05011,AR,nox,InMAP,annual,high stack,9761.556820255328161949612679271
05013,AR,so2,AP2,annual,high stack,18446.62303943947090688173688341
05013,AR,nox,AP2,annual,high stack,4863.081168856949528765677921729
05013,AR,so2,EASIUR,annual,high stack,17934.36951848066549279881372761
05013,AR,nox,EASIUR,annual,high stack,2686.451482231703583311602384326
05013,AR,so2,EASIUR,winter,high stack,20287.72339577661751628105093074
05013,AR,nox,EASIUR,winter,high stack,6921.537646644128608648380939449
05013,AR,so2,EASIUR,spring,high stack,20816.50738889813431988320871667
05013,AR,nox,EASIUR,spring,high stack,1885.767102341078561100598446113
05013,AR,so2,EASIUR,summer,high stack,16610.43783708311439908478423822
05013,AR,nox,EASIUR,summer,high stack,846.3534083010140274527370867674
05013,AR,so2,EASIUR,fall,high stack,14022.809452164658020691973736677
05013,AR,nox,EASIUR,fall,high stack,1092.1477716406130282480828954827
05013,AR,so2,InMAP,annual,high stack,17020.52291654001215407462122944
05013,AR,nox,InMAP,annual,high stack,9922.980646095645453825206926212
05015,AR,so2,AP2,annual,high stack,21015.73778375523784155536828724
05015,AR,nox,AP2,annual,high stack,6220.331227265426743886210491142
05015,AR,so2,EASIUR,annual,high stack,19138.04740248439340233658101928
05015,AR,nox,EASIUR,annual,high stack,4434.95841929370391648837712894
05015,AR,so2,EASIUR,winter,high stack,17939.63698917342515371657479666
05015,AR,nox,EASIUR,winter,high stack,8051.606957082980417877304920394
05015,AR,so2,EASIUR,spring,high stack,21558.09185032596847541047201781
05015,AR,nox,EASIUR,spring,high stack,2286.044473047316404410710811816
05015,AR,so2,EASIUR,summer,high stack,21120.37625457207200907651931588
05015,AR,nox,EASIUR,summer,high stack,1593.07678010686213949340262597
05015,AR,so2,EASIUR,fall,high stack,15934.0845158659549541936054044
05015,AR,nox,EASIUR,fall,high stack,5809.105466937626100782259649106
05015,AR,so2,InMAP,annual,high stack,18337.3346303295942309735693432
05015,AR,nox,InMAP,annual,high stack,10594.905453179550017443843831637
05017,AR,so2,AP2,annual,high stack,13835.377996546031820831534838212
05017,AR,nox,AP2,annual,high stack,3836.140321200347168442271085738
05017,AR,so2,EASIUR,annual,high stack,17265.77359474417974267681496496
05017,AR,nox,EASIUR,annual,high stack,2863.279358161307227439506540184
05017,AR,so2,EASIUR,winter,high stack,22322.34372033299042712107057715
05017,AR,nox,EASIUR,winter,high stack,7687.549682469470784054648597642
05017,AR,so2,EASIUR,spring,high stack,19064.64584568644038676960223141
05017,AR,nox,EASIUR,spring,high stack,2054.643323006681235886709277808
05017,AR,so2,EASIUR,summer,high stack,16344.27560937526769223229357623
05017,AR,nox,EASIUR,summer,high stack,794.9868148481662250301552365764
05017,AR,so2,EASIUR,fall,high stack,11331.829203582387705262259576738
05017,AR,nox,EASIUR,fall,high stack,915.9376123209091346170215232859
05017,AR,so2,InMAP,annual,high stack,16556.13743420705067129371810282
05017,AR,nox,InMAP,annual,high stack,8902.025153242089378134856741328
05019,AR,so2,AP2,annual,high stack,18606.9966294505949038618531548
05019,AR,nox,AP2,annual,high stack,5328.002654514340503061911670699
05019,AR,so2,EASIUR,annual,high stack,17180.28535343613906632048298896
05019,AR,nox,EASIUR,annual,high stack,2790.484593903641479657711832766
05019,AR,so2,EASIUR,winter,high stack,18246.13634434917531743662366081
05019,AR,nox,EASIUR,winter,high stack,7042.955378292388586023064882376
05019,AR,so2,EASIUR,spring,high stack,20648.7858827844884247363712061
05019,AR,nox,EASIUR,spring,high stack,1777.018267419368969928033270848
05019,AR,so2,EASIUR,summer,high stack,15842.60197701179590506879195154
05019,AR,nox,EASIUR,summer,high stack,803.6822709457325062223493433129
05019,AR,so2,EASIUR,fall,high stack,13983.6172095995556688876027645
05019,AR,nox,EASIUR,fall,high stack,1538.282458957071265948925258256
05019,AR,so2,InMAP,annual,high stack,18679.11322514998798724963832248
05019,AR,nox,InMAP,annual,high stack,9351.953552255337376442228454749
05021,AR,so2,AP2,annual,high stack,20743.93929517302327040223047959
05021,AR,nox,AP2,annual,high stack,5284.726411362099025910714864561
05021,AR,so2,EASIUR,annual,high stack,19686.04874751003278184805663449
05021,AR,nox,EASIUR,annual,high stack,4765.04743492066574078117462761
05021,AR,so2,EASIUR,winter,high stack,20353.51964272215175233022307904
05021,AR,nox,EASIUR,winter,high stack,10605.794944149586485035401557076
05021,AR,so2,EASIUR,spring,high stack,22995.19189035485624495960841176
05021,AR,nox,EASIUR,spring,high stack,3124.923632767623697088936047064
05021,AR,so2,EASIUR,summer,high stack,19890.17039249673237122472263928
05021,AR,nox,EASIUR,summer,high stack,1226.6836392171579016469347691399
05021,AR,so2,EASIUR,fall,high stack,15505.31306446669679277597749262
05021,AR,nox,EASIUR,fall,high stack,4102.787523548320892234782069363
05021,AR,so2,InMAP,annual,high stack,22360.88111835031612131065382829
05021,AR,nox,InMAP,annual,high stack,10847.37518047257159235077863194
05023,AR,so2,AP2,annual,high stack,19092.73901955790526759653138228
05023,AR,nox,AP2,annual,high stack,5507.545847496388065782753372955
05023,AR,so2,EASIUR,annual,high stack,18624.3502591283596492977908671
05023,AR,nox,EASIUR,annual,high stack,4007.902908871072765207929049404
05023,AR,so2,EASIUR,winter,high stack,19185.28887694768038449785707031
05023,AR,nox,EASIUR,winter,high stack,8713.657905023086669817462832428
05023,AR,so2,EASIUR,spring,high stack,22246.19414498990866584312595419
05023,AR,nox,EASIUR,spring,high stack,2408.667185785780381762704592433
05023,AR,so2,EASIUR,summer,high stack,17504.34822877677750089624607693
05023,AR,nox,EASIUR,summer,high stack,1006.9865968223896929025413100325
05023,AR,so2,EASIUR,fall,high stack,15561.56978579922506290308690934
05023,AR,nox,EASIUR,fall,high stack,3902.299947853041967196465089841
05023,AR,so2,InMAP,annual,high stack,17086.23349667786557656608447602
05023,AR,nox,InMAP,annual,high stack,10118.439797664687734890414059129
05025,AR,so2,AP2,annual,high stack,18335.40054758694697677270057693
05025,AR,nox,AP2,annual,high stack,4778.399257976545659173823514218
05025,AR,so2,EASIUR,annual,high stack,18207.14007293677077579805401734
05025,AR,nox,EASIUR,annual,high stack,3052.102291588327047612726536968
05025,AR,so2,EASIUR,winter,high stack,21017.75369750636984151740801501
05025,AR,nox,EASIUR,winter,high stack,7444.464423770916578462526808456
05025,AR,so2,EASIUR,spring,high stack,21134.41269366603899186305633421
05025,AR,nox,EASIUR,spring,high stack,2160.868147187382359310192177464
05025,AR,so2,EASIUR,summer,high stack,16295.79306509167623551811606289
05025,AR,nox,EASIUR,summer,high stack,809.9092214321877040711956568926
05025,AR,so2,EASIUR,fall,high stack,14380.600835483212258022449216568
05025,AR,nox,EASIUR,fall,high stack,1793.167373962818488268008454212
05025,AR,so2,InMAP,annual,high stack,16679.96456087195460116540528235
05025,AR,nox,InMAP,annual,high stack,9818.181662231485754103688576816
05027,AR,so2,AP2,annual,high stack,10545.292207417929035327228959242
05027,AR,nox,AP2,annual,high stack,7396.703895071948314955092503977
05027,AR,so2,EASIUR,annual,high stack,17627.15023287603044773638917014
05027,AR,nox,EASIUR,annual,high stack,2528.531546855966284590367791794
05027,AR,so2,EASIUR,winter,high stack,20943.96765720888265646614374525
05027,AR,nox,EASIUR,winter,high stack,6326.029333251257318167069282552
05027,AR,so2,EASIUR,spring,high stack,19309.31568255109529741663169201
05027,AR,nox,EASIUR,spring,high stack,1664.258903022725412729292676423
05027,AR,so2,EASIUR,summer,high stack,16379.47817413282308139992699445
05027,AR,nox,EASIUR,summer,high stack,812.3282357299887833476787764398
05027,AR,so2,EASIUR,fall,high stack,13875.839417611381962442515265798
05027,AR,nox,EASIUR,fall,high stack,1311.5097154198767922530236521005
05027,AR,so2,InMAP,annual,high stack,18056.48989201476257524501247173
05027,AR,nox,InMAP,annual,high stack,10297.222574020164029828964469443
05029,AR,so2,AP2,annual,high stack,18978.4804269268816765277166291
05029,AR,nox,AP2,annual,high stack,5681.683094370059160808780523622
05029,AR,so2,EASIUR,annual,high stack,18545.63963177351544739010553478
05029,AR,nox,EASIUR,annual,high stack,3724.442698530796594274385027628
05029,AR,so2,EASIUR,winter,high stack,18394.15145469255517905623354354
05029,AR,nox,EASIUR,winter,high stack,8253.725476736989112376436150297
05029,AR,so2,EASIUR,spring,high stack,23516.03777477134376057564999107
05029,AR,nox,EASIUR,spring,high stack,2409.245917925006917345027228307
05029,AR,so2,EASIUR,summer,high stack,17714.80192489768970032316914848
05029,AR,nox,EASIUR,summer,high stack,1124.8854319757107422078939294016
05029,AR,so2,EASIUR,fall,high stack,14557.56737273277918350367454077
05029,AR,nox,EASIUR,fall,high stack,3109.913967485445941439369243185
05029,AR,so2,InMAP,annual,high stack,18470.84168898949422845959061345
05029,AR,nox,InMAP,annual,high stack,10454.271148904357674329318910826
05031,AR,so2,AP2,annual,high stack,21218.09390064231675299917803098
05031,AR,nox,AP2,annual,high stack,5692.015957352901641970141758128
05031,AR,so2,EASIUR,annual,high stack,18930.22050786562784692799108256
05031,AR,nox,EASIUR,annual,high stack,4397.069557598317856184886825336
05031,AR,so2,EASIUR,winter,high stack,20574.82350600895900240029181291
05031,AR,nox,EASIUR,winter,high stack,9962.870514693499798836780369968
05031,AR,so2,EASIUR,spring,high stack,21668.74266774822521908959516248
05031,AR,nox,EASIUR,spring,high stack,2867.380359122829593463978353593
05031,AR,so2,EASIUR,summer,high stack,18634.14453940686934402861581248
05031,AR,nox,EASIUR,summer,high stack,1101.5994024206569189175634255026
05031,AR,so2,EASIUR,fall,high stack,14843.171318298075279820580186445
05031,AR,nox,EASIUR,fall,high stack,3656.42795415629735487715735567
05031,AR,so2,InMAP,annual,high stack,21178.44303970218753340683281352
05031,AR,nox,InMAP,annual,high stack,9997.910565428322604956626519292
05033,AR,so2,AP2,annual,high stack,20820.34783143193140455665472154
05033,AR,nox,AP2,annual,high stack,6066.631998799045485763464798866
05033,AR,so2,EASIUR,annual,high stack,17564.03664701145112689093898169
05033,AR,nox,EASIUR,annual,high stack,3465.070859109560917802503854545
05033,AR,so2,EASIUR,winter,high stack,20757.53185407868950743441403316
05033,AR,nox,EASIUR,winter,high stack,8104.548991362198945693949551747
05033,AR,so2,EASIUR,spring,high stack,18851.53682788072561112149323828
05033,AR,nox,EASIUR,spring,high stack,1821.466411516248664006315366303
05033,AR,so2,EASIUR,summer,high stack,15896.38040147681176846290743898
05033,AR,nox,EASIUR,summer,high stack,1027.3412876843130152311206651366
05033,AR,so2,EASIUR,fall,high stack,14750.697504609562318850025962103
05033,AR,nox,EASIUR,fall,high stack,2906.926745875464684244731529909
05033,AR,so2,InMAP,annual,high stack,16122.14344697653237438121179837
05033,AR,nox,InMAP,annual,high stack,10693.519254671495351180136140754
05035,AR,so2,AP2,annual,high stack,24116.64244665207364757116515113
05035,AR,nox,AP2,annual,high stack,5978.539534710793663693459269562
05035,AR,so2,EASIUR,annual,high stack,19282.28307524229204368837581633
05035,AR,nox,EASIUR,annual,high stack,4029.228487782694941077548319615
05035,AR,so2,EASIUR,winter,high stack,22680.84918809553733562454030662
05035,AR,nox,EASIUR,winter,high stack,9402.132992902717355158351195876
05035,AR,so2,EASIUR,spring,high stack,21502.30279277752671374913262025
05035,AR,nox,EASIUR,spring,high stack,3078.265899317132165764125601423
05035,AR,so2,EASIUR,summer,high stack,18577.80996537004317559788764022
05035,AR,nox,EASIUR,summer,high stack,1072.7758064319640557315069904692
05035,AR,so2,EASIUR,fall,high stack,14368.170354726321078595502020259
05035,AR,nox,EASIUR,fall,high stack,2563.739252478960066978243388997
05035,AR,so2,InMAP,annual,high stack,22839.16010607750133264349732291
05035,AR,nox,InMAP,annual,high stack,10456.122284821238203108020777624
05037,AR,so2,AP2,annual,high stack,20697.89176669911174584559070464
05037,AR,nox,AP2,annual,high stack,5245.805286104349840202933585856
05037,AR,so2,EASIUR,annual,high stack,18811.72359490975815424406994258
05037,AR,nox,EASIUR,annual,high stack,4181.945560299659494134042545967
05037,AR,so2,EASIUR,winter,high stack,21201.30572313930570246784691865
05037,AR,nox,EASIUR,winter,high stack,9689.34930914091947856353947665
05037,AR,so2,EASIUR,spring,high stack,21199.52619040839397368779674197
05037,AR,nox,EASIUR,spring,high stack,2800.679005445746367601341167177
05037,AR,so2,EASIUR,summer,high stack,18150.43376825390243788280022306
05037,AR,nox,EASIUR,summer,high stack,1002.4157594133102509547132707368
05037,AR,so2,EASIUR,fall,high stack,14695.628697837216279209022327322
05037,AR,nox,EASIUR,fall,high stack,3235.338167198637396704711862525
05037,AR,so2,InMAP,annual,high stack,20344.19278250569832877703714896
05037,AR,nox,InMAP,annual,high stack,10422.918261822198820682415224055
05039,AR,so2,AP2,annual,high stack,18410.72958134698602620168946909
05039,AR,nox,AP2,annual,high stack,5012.281908003179471718894255026
05039,AR,so2,EASIUR,annual,high stack,17712.80932168508956476747013716
05039,AR,nox,EASIUR,annual,high stack,2845.068822641577431172246999739
05039,AR,so2,EASIUR,winter,high stack,20055.65311309033853760015784359
05039,AR,nox,EASIUR,winter,high stack,7163.399686162248115958451573997
05039,AR,so2,EASIUR,spring,high stack,20796.37157339717987958440617669
05039,AR,nox,EASIUR,spring,high stack,1915.829460838054052059938773898
05039,AR,so2,EASIUR,summer,high stack,15858.11457671288098952244766859
05039,AR,nox,EASIUR,summer,high stack,790.6134096567867559599654204667
05039,AR,so2,EASIUR,fall,high stack,14141.098023540020059142529876718
05039,AR,nox,EASIUR,fall,high stack,1510.432733909191727490293247544
05039,AR,so2,InMAP,annual,high stack,17337.41787358865492776840925765
05039,AR,nox,InMAP,annual,high stack,10009.62615665897716744788276156
05041,AR,so2,AP2,annual,high stack,19185.47503111452268957909749315
05041,AR,nox,AP2,annual,high stack,4520.975019857948769105946379296
05041,AR,so2,EASIUR,annual,high stack,17993.72519954768623744383997157
05041,AR,nox,EASIUR,annual,high stack,3111.459457914272931240775660506
05041,AR,so2,EASIUR,winter,high stack,22154.3972879795392438428752761
05041,AR,nox,EASIUR,winter,high stack,8090.272200722028308674650290918
05041,AR,so2,EASIUR,spring,high stack,20592.11504170224415461705979087
05041,AR,nox,EASIUR,spring,high stack,2308.282450591673373483488319889
05041,AR,so2,EASIUR,summer,high stack,16684.0780471901291773591335181
05041,AR,nox,EASIUR,summer,high stack,833.0538955774646453302896212875
05041,AR,so2,EASIUR,fall,high stack,12544.310421319123106159681131713
05041,AR,nox,EASIUR,fall,high stack,1214.2292847659070354407761048451
05041,AR,so2,InMAP,annual,high stack,16398.67758100713243697059968328
05041,AR,nox,InMAP,annual,high stack,9603.745816728111120853445510797
05043,AR,so2,AP2,annual,high stack,18664.04158963329408922835708113
05043,AR,nox,AP2,annual,high stack,4576.23542747199794772639295911
05043,AR,so2,EASIUR,annual,high stack,18147.81699039586081081343088232
05043,AR,nox,EASIUR,annual,high stack,3030.719972308313617506887569647
05043,AR,so2,EASIUR,winter,high stack,21576.95608007132996658067653343
05043,AR,nox,EASIUR,winter,high stack,7632.254646550161585095871028555
05043,AR,so2,EASIUR,spring,high stack,21047.80261174253906129056082437
05043,AR,nox,EASIUR,spring,high stack,2296.979795520838295730219075355
05043,AR,so2,EASIUR,summer,high stack,17097.49782956313452550651601699
05043,AR,nox,EASIUR,summer,high stack,916.8305398520887054476650520106
05043,AR,so2,EASIUR,fall,high stack,12869.011440206546801740376934149
05043,AR,nox,EASIUR,fall,high stack,1276.8149073101459915504052921593
05043,AR,so2,InMAP,annual,high stack,16456.99663246560728333006123392
05043,AR,nox,InMAP,annual,high stack,9656.841825715488007989224649628
05045,AR,so2,AP2,annual,high stack,19321.07066532785651753426482349
05045,AR,nox,AP2,annual,high stack,5572.779846167831583198445031534
05045,AR,so2,EASIUR,annual,high stack,18261.7260371416986391769632846
05045,AR,nox,EASIUR,annual,high stack,3786.989209109722199876276128935
05045,AR,so2,EASIUR,winter,high stack,19134.16345602158818207073386771
05045,AR,nox,EASIUR,winter,high stack,8634.340697894427098429674158961
05045,AR,so2,EASIUR,spring,high stack,22632.66954426206486195550654283
05045,AR,nox,EASIUR,spring,high stack,2495.696962596910949615432712452
05045,AR,so2,EASIUR,summer,high stack,16812.86096680706998849343380467
05045,AR,nox,EASIUR,summer,high stack,1009.3519177549927999766456615528
05045,AR,so2,EASIUR,fall,high stack,14467.210181476117429272924685901
05045,AR,nox,EASIUR,fall,high stack,3008.567258192518167076572321758
05045,AR,so2,InMAP,annual,high stack,18699.76209786751476652183068568
05045,AR,nox,InMAP,annual,high stack,10460.96087998117275216945092441
05047,AR,so2,AP2,annual,high stack,21175.4029502513785843115362544
05047,AR,nox,AP2,annual,high stack,6052.632200764837302976237818179
05047,AR,so2,EASIUR,annual,high stack,17540.60626588227716123044530613
05047,AR,nox,EASIUR,annual,high stack,3529.460466468755492861214303745
05047,AR,so2,EASIUR,winter,high stack,19441.6261923384355661116250213
05047,AR,nox,EASIUR,winter,high stack,7742.312692082552294887851164385
05047,AR,so2,EASIUR,spring,high stack,19725.51345254428206924051739406
05047,AR,nox,EASIUR,spring,high stack,1818.052676218437030172291960847
05047,AR,so2,EASIUR,summer,high stack,16481.30667398123114727907538124
05047,AR,nox,EASIUR,summer,high stack,1072.8371131069377872557762958506
05047,AR,so2,EASIUR,fall,high stack,14513.978744664960940256665122839
05047,AR,nox,EASIUR,fall,high stack,3484.639384467076497095039488813
05047,AR,so2,InMAP,annual,high stack,16234.45389703367135531721914637
05047,AR,nox,InMAP,annual,high stack,10562.895056505008431605931420993
05049,AR,so2,AP2,annual,high stack,19243.17781313263997662812968745
05049,AR,nox,AP2,annual,high stack,5817.997272434197463326688640022
05049,AR,so2,EASIUR,annual,high stack,18863.75853165702039055237176896
05049,AR,nox,EASIUR,annual,high stack,4026.082695080719476730004896894
05049,AR,so2,EASIUR,winter,high stack,18659.53803041170161473688929164
05049,AR,nox,EASIUR,winter,high stack,8780.998430677451007532470994768
05049,AR,so2,EASIUR,spring,high stack,23231.15187848763393543166393587
05049,AR,nox,EASIUR,spring,high stack,2385.551261321066063553916720391
05049,AR,so2,EASIUR,summer,high stack,18308.15441368567551965863496379
05049,AR,nox,EASIUR,summer,high stack,1032.1110095707296632768985641762
05049,AR,so2,EASIUR,fall,high stack,15256.189804043131699161959901488
05049,AR,nox,EASIUR,fall,high stack,3905.67007875365565526859771502
05049,AR,so2,InMAP,annual,high stack,18348.76464301768175618206752351
05049,AR,nox,InMAP,annual,high stack,10572.982429772795956839711912053
05051,AR,so2,AP2,annual,high stack,19893.42626375521982879053223218
05051,AR,nox,AP2,annual,high stack,5863.754684611542703143028681665
05051,AR,so2,EASIUR,annual,high stack,17688.62313491586298895171698744
05051,AR,nox,EASIUR,annual,high stack,3277.67303782197898912787228931
05051,AR,so2,EASIUR,winter,high stack,19453.26387699878648114672114946
05051,AR,nox,EASIUR,winter,high stack,7307.800910480210031883400171
05051,AR,so2,EASIUR,spring,high stack,20629.30165622524123866258718274
05051,AR,nox,EASIUR,spring,high stack,2012.899330903601745147337682083
05051,AR,so2,EASIUR,summer,high stack,16119.61043349352674731026514884
05051,AR,nox,EASIUR,summer,high stack,898.4513318496011078276494625919
05051,AR,so2,EASIUR,fall,high stack,14552.316572945377231060175824662
05051,AR,nox,EASIUR,fall,high stack,2891.540578054483179449712011057
05051,AR,so2,InMAP,annual,high stack,17958.58456092894176352927775336
05051,AR,nox,InMAP,annual,high stack,10564.497166179594845135085239929
05053,AR,so2,AP2,annual,high stack,18818.41044699360764564357820238
05053,AR,nox,AP2,annual,high stack,5149.210053113636594564224235092
05053,AR,so2,EASIUR,annual,high stack,18388.24115315363389103193310805
05053,AR,nox,EASIUR,annual,high stack,3392.009786878010959856232282266
05053,AR,so2,EASIUR,winter,high stack,19656.06488736739908749740765022
05053,AR,nox,EASIUR,winter,high stack,7800.304728351249846338216273734
05053,AR,so2,EASIUR,spring,high stack,22389.06961732019991739002526655
05053,AR,nox,EASIUR,spring,high stack,2472.439272297792638188975351361
05053,AR,so2,EASIUR,summer,high stack,16647.49630612949900855645346215
05053,AR,nox,EASIUR,summer,high stack,921.9181026503453026400002823927
05053,AR,so2,EASIUR,fall,high stack,14860.333801797529360853337578702
05053,AR,nox,EASIUR,fall,high stack,2373.377044212642280732313492763
05053,AR,so2,InMAP,annual,high stack,17422.23725052306014651021751022
05053,AR,nox,InMAP,annual,high stack,10254.742294214291908594982819985
05055,AR,so2,AP2,annual,high stack,20399.96594419517636162511654837
05055,AR,nox,AP2,annual,high stack,5293.735197060977059639381760471
05055,AR,so2,EASIUR,annual,high stack,19229.18455962662960401027099672
05055,AR,nox,EASIUR,annual,high stack,4547.537440507346334707462793177
05055,AR,so2,EASIUR,winter,high stack,20360.49422296580266745312688895
05055,AR,nox,EASIUR,winter,high stack,10176.971963887757150737388017328
05055,AR,so2,EASIUR,spring,high stack,22266.16670808588290275517207839
05055,AR,nox,EASIUR,spring,high stack,2983.804301862974960763205342915
05055,AR,so2,EASIUR,summer,high stack,19469.9563681242409893069727096
05055,AR,nox,EASIUR,summer,high stack,1235.79404776298112927199316052
05055,AR,so2,EASIUR,fall,high stack,14820.120939330545951441066547229
05055,AR,nox,EASIUR,fall,high stack,3793.579448515626192972518889234
05055,AR,so2,InMAP,annual,high stack,21779.58180728987579327364672034
05055,AR,nox,InMAP,annual,high stack,10765.264089672715295591870828576
05057,AR,so2,AP2,annual,high stack,10271.825550130247928612282939318
05057,AR,nox,AP2,annual,high stack,7574.278682715942915001135473741
05057,AR,so2,EASIUR,annual,high stack,16642.38015123893378831380917198
05057,AR,nox,EASIUR,annual,high stack,2665.71887099046686505793599567
05057,AR,so2,EASIUR,winter,high stack,19026.97035589933130273328051022
05057,AR,nox,EASIUR,winter,high stack,6827.829954509701674819705091256
05057,AR,so2,EASIUR,spring,high stack,19184.54858356090384213891566517
05057,AR,nox,EASIUR,spring,high stack,1646.671240285818836789287301903
05057,AR,so2,EASIUR,summer,high stack,14871.129812802835421666994543506
05057,AR,nox,EASIUR,summer,high stack,718.3610883329947363035495671096
05057,AR,so2,EASIUR,fall,high stack,13486.87185269248096637706291818
05057,AR,nox,EASIUR,fall,high stack,1470.0132008333675140141172766484
05057,AR,so2,InMAP,annual,high stack,17633.06329288638197304877325599
05057,AR,nox,InMAP,annual,high stack,10441.824008975876894902685411811
05059,AR,so2,AP2,annual,high stack,19443.54359728729990505857054739
05059,AR,nox,AP2,annual,high stack,5626.955691114902144890161715562
05059,AR,so2,EASIUR,annual,high stack,17616.02908884519634625088845791
05059,AR,nox,EASIUR,annual,high stack,3060.545931559847393216442079359
05059,AR,so2,EASIUR,winter,high stack,18583.33684304369327718873009821
05059,AR,nox,EASIUR,winter,high stack,7345.54838848824569218955277266
05059,AR,so2,EASIUR,spring,high stack,21334.39143764282542877536155021
05059,AR,nox,EASIUR,spring,high stack,2024.448577217041134760370317793
05059,AR,so2,EASIUR,summer,high stack,16084.41754960879779882041553852
05059,AR,nox,EASIUR,summer,high stack,851.568301465084275490132274553
05059,AR,so2,EASIUR,fall,high stack,14461.970525085591293778368678596
05059,AR,nox,EASIUR,fall,high stack,2020.618459069003168730797698193
05059,AR,so2,InMAP,annual,high stack,17276.0302281347413696023234904
05059,AR,nox,InMAP,annual,high stack,9789.771563047429002096286548505
05061,AR,so2,AP2,annual,high stack,17710.67221073054102243483123385
05061,AR,nox,AP2,annual,high stack,5354.700100693311458491393987155
05061,AR,so2,EASIUR,annual,high stack,16606.66798053501019576594128105
05061,AR,nox,EASIUR,annual,high stack,2801.286636181267791318712853987
05061,AR,so2,EASIUR,winter,high stack,19024.70590679355089599625976221
05061,AR,nox,EASIUR,winter,high stack,6952.901895206101963989985940319
05061,AR,so2,EASIUR,spring,high stack,18893.20835361559232220121244872
05061,AR,nox,EASIUR,spring,high stack,1645.794533736703874093931547466
05061,AR,so2,EASIUR,summer,high stack,15159.217333854759111157472686551
05061,AR,nox,EASIUR,summer,high stack,781.0605891923670049534072722914
05061,AR,so2,EASIUR,fall,high stack,13349.540327876536297776616836881
05061,AR,nox,EASIUR,fall,high stack,1825.389526589901382576509706719
05061,AR,so2,InMAP,annual,high stack,17561.06264993278319474355042537
05061,AR,nox,InMAP,annual,high stack,10481.66594492166563313550042511
05063,AR,so2,AP2,annual,high stack,19777.93636358632566147371693569
05063,AR,nox,AP2,annual,high stack,5566.243795880776051118131026103
05063,AR,so2,EASIUR,annual,high stack,18923.16719917138167756928161785
05063,AR,nox,EASIUR,annual,high stack,4246.783220253127438675841451569
05063,AR,so2,EASIUR,winter,high stack,19557.43527862234688596480282702
05063,AR,nox,EASIUR,winter,high stack,9364.921237525982589757365010578
05063,AR,so2,EASIUR,spring,high stack,22348.05325928515198595898599718
05063,AR,nox,EASIUR,spring,high stack,2635.020256400934919873288429028
05063,AR,so2,EASIUR,summer,high stack,18149.42720727935701417294051461
05063,AR,nox,EASIUR,summer,high stack,1035.2637433138579316921078951398
05063,AR,so2,EASIUR,fall,high stack,15637.75305149851780723124459022
05063,AR,nox,EASIUR,fall,high stack,3951.927643771725132363655318988
05063,AR,so2,InMAP,annual,high stack,18790.92568505585978175434501117
05063,AR,nox,InMAP,annual,high stack,10507.826441969722419083568234126
05065,AR,so2,AP2,annual,high stack,19005.16437932458425229643608843
05065,AR,nox,AP2,annual,high stack,5644.172069251657595413429679051
05065,AR,so2,EASIUR,annual,high stack,18958.04828276763265996330760767
05065,AR,nox,EASIUR,annual,high stack,4078.888047767172784210240233577
05065,AR,so2,EASIUR,winter,high stack,18649.7903462718593098356954013
05065,AR,nox,EASIUR,winter,high stack,8728.491554224683794961869496644
05065,AR,so2,EASIUR,spring,high stack,22961.61020441613136423602962104
05065,AR,nox,EASIUR,spring,high stack,2433.625969045660191462214598785
05065,AR,so2,EASIUR,summer,high stack,18403.11242099824419583664835087
05065,AR,nox,EASIUR,summer,high stack,1082.3072321601522358910103809498
05065,AR,so2,EASIUR,fall,high stack,15817.68015938429576994485705747
05065,AR,nox,EASIUR,fall,high stack,4071.127435638231638593663068098
05065,AR,so2,InMAP,annual,high stack,18165.71232576639545454425285658
05065,AR,nox,InMAP,annual,high stack,10674.677732595972666789165049718
05067,AR,so2,AP2,annual,high stack,20174.14751518083745062310931478
05067,AR,nox,AP2,annual,high stack,5535.943510111318831349711619563
05067,AR,so2,EASIUR,annual,high stack,18817.25586542921693380091254655
05067,AR,nox,EASIUR,annual,high stack,4289.362250450899159907963600958
05067,AR,so2,EASIUR,winter,high stack,20000.38738487700477592896399466
05067,AR,nox,EASIUR,winter,high stack,9635.946726344495981264041690944
05067,AR,so2,EASIUR,spring,high stack,21745.80757564323694645199870891
05067,AR,nox,EASIUR,spring,high stack,2715.271540315297806497725439194
05067,AR,so2,EASIUR,summer,high stack,18376.12300142850982346351144025
05067,AR,nox,EASIUR,summer,high stack,1070.0481019344888049354128729397
05067,AR,so2,EASIUR,fall,high stack,15146.705499767764250376125194929
05067,AR,nox,EASIUR,fall,high stack,3736.182633209300275409250671941
05067,AR,so2,InMAP,annual,high stack,19082.78196839809706439419519117
05067,AR,nox,InMAP,annual,high stack,10394.981093275181966971192513029
05069,AR,so2,AP2,annual,high stack,19475.490124367735226490905981
05069,AR,nox,AP2,annual,high stack,5089.923438522758270256880499119
