"fips","windCF","solarCF"
19193,0.444254237288136,0.189368119434912
19195,0.434369369369369,0.181737367692159
19197,0.4453125,0.184673134548982
20001,0.455,0.201469053436029
20003,0.432,0.200852771297669
20005,0.4278,0.197100040257172
20007,0.487222222222222,0.218390166593352
20009,0.471176470588235,0.213396795832441
20011,0.443,0.20066263000176
20013,0.449347826086957,0.196744499700752
20015,0.482471337579618,0.207986326462071
20017,0.462492424242424,0.205853104616304
20019,0.437,0.206982755661336
20021,0.466714285714286,0.202152950361655
20023,0.432,0.21814108254494
20025,0.463811111111111,0.22220382187465
20027,0.459,0.204877783411217
20029,0.453567164179104,0.205687260318083
20031,0.485,0.201662111404797
20033,0.449545454545455,0.220926635721367
20035,0.479732394366197,0.209645559574519
20037,0.465333333333333,0.201476439121073
20039,0.435,0.213484085787949
20041,0.465666666666667,0.205736354335044
20043,0.447666666666667,0.196029083013749
20045,0.448578947368421,0.198606157678789
20047,0.471508474576271,0.217869439787268
20049,0.468772727272727,0.206173028884438
20051,0.422772727272727,0.213772157279999
20053,0.468161764705882,0.210712273403425
20055,0.444281553398058,0.222675851326839
20057,0.486831753554502,0.221089839816889
20059,0.446,0.199403904086135
20061,0.489,0.204309642067914
20063,0.438366666666667,0.218814465923632
20065,0.4425,0.214261897694292
20067,0.4515,0.226883226746465
20069,0.465676056338028,0.2227338803382
20071,0.426,0.225175582604218
20073,0.471117647058824,0.20507288091264
20075,0.432,0.227704498635206
20077,0.466042857142857,0.215088077205366
20079,0.503,0.208937458351245
20081,0.459141176470588,0.224818532244496
20083,0.460774193548387,0.219318134816564
20085,0.4493,0.198896161998908
20087,0.436,0.197864403689296
20089,0.436918918918919,0.20661770458109
20091,0.4605,0.19779296881019
20093,0.438,0.225642729510622
20095,0.464714285714286,0.213840255626627
20097,0.484415662650602,0.219459280421097
20099,0.480233333333333,0.203435975157042
20101,0.471,0.220396632031223
20103,0.406571428571429,0.197456570901369
20105,0.419715789473684,0.209223713841044
20107,0.427,0.199784599479859
20109,0.432,0.22061082137074
20111,0.458,0.203411903977967
20113,0.4595625,0.208970004336166
20115,0.484761194029851,0.20701703073623
20117,0.463148148148148,0.200938402215622
20119,0.447581395348837,0.224453627901372
20121,0.441,0.198786031226432
20123,0.375545454545455,0.207696683515077
20125,0.471796296296296,0.204864614235018
20127,0.482321428571429,0.20487030579123
20129,0.44084126984127,0.231176822005474
20131,0.472852941176471,0.198807609978491
20133,0.466611111111111,0.202189850135509
20135,0.454578947368421,0.218084463772023
20137,0.448,0.211870526582473
20139,0.46225,0.200878031319586
20141,0.371,0.210067725072329
20143,0.466,0.207093270936341
20145,0.459328125,0.216603758707896
20147,0.457928571428571,0.210450657550682
20149,0.473131147540984,0.201470342096724
20151,0.473030303030303,0.216572117399017
20153,0.428807692307692,0.215836229801099
20155,0.465133333333333,0.211988734054522
20157,0.459098591549296,0.204029675789918
20159,0.453357142857143,0.21168825735402
20161,0.4155,0.203128993206747
20163,0.442804347826087,0.212117190889321
20165,0.458222222222222,0.215486617834097
20167,0.434532258064516,0.21166088208657
20169,0.4335,0.207906243489873
20171,0.43,0.22173507315152
20173,0.46716,0.210010929050418
20175,0.434,0.226538793678776
20177,0.407833333333333,0.199942485745068
20179,0.420125,0.216315237452055
20181,0.430666666666667,0.220138626044456
20183,0.40847619047619,0.208899225927126
20185,0.469955555555556,0.214836835864715
20187,0.407,0.229203268875114
20189,0.443285714285714,0.228672990984823
20191,0.472,0.211656353879575
20193,0.434127659574468,0.218282884703019
20195,0.427786885245902,0.216249386508482
20197,0.480820512820513,0.202242177972859
20199,0.432,0.222449029700547
20201,0.451933333333333,0.202872846154931
20203,0.425333333333333,0.223408260453701
20205,0.468238095238095,0.203512884308776
20207,0.458,0.202808568090327
20209,0.418454545454545,0.197251953843031
21001,0.364,0.193447383938636
21003,0.371,0.195898301883202
21005,0.373,0.192317075386018
21007,0.367555555555556,0.198527322972336
21009,0.383,0.195464267575219
21011,0.371,0.190296861215567
21013,0.4025,0.19150146075452
21015,0.38,0.190170666017261
21017,0.388464285714286,0.191424270078131
21019,0.324,0.18849739059034
21021,0.391,0.192597499942097
21023,0.379,0.190032441847391
21025,0.304,0.189427797609647
21027,0.379,0.194165494564934
21029,0.326666666666667,0.192336511288366
21031,0.365,0.195498179186085
21033,0.373,0.197158960019267
21035,0.399,0.198351265172049
21037,0.306,0.189521196477513
21039,0.384,0.19907414775493
21041,0.336,0.190572037246273
21043,0.3545,0.18934582791623
21045,0.386,0.192732513476555
21047,0.364,0.196775508405697
21049,0.383,0.191056818946748
21051,0.356,0.190484930167899
21053,0.382,0.194466849037641
21055,0.383,0.197100900123292
21057,0.306,0.194295579049975
21059,0.370972222222222,0.195400270620612
21061,0.354,0.19476712815041
21063,0,0.189559431118351
21065,0.318,0.190174288852899
21067,0.390918918918919,0.191676418514453
21069,0.388,0.190233091882858
21071,0,0.188523900371715
21073,0.364,0.192327785093352
21075,0.38975,0.200297451844598
21077,0.365,0.190199691419669
21079,0.381,0.191675848773129
21081,0.377,0.190533322656985
21083,0.404,0.198561690682903
21085,0.386,0.194750566395403
21087,0.352,0.194005114558125
21089,0,0.189133554200547
21091,0.376,0.19467885825293
21093,0.3786,0.193715526161093
21095,0.416147058823529,0.19050894685874
21097,0.379,0.190959151468557
21099,0.365,0.194363721408419
21101,0.3655,0.19575134141957
21103,0.397,0.191810756400101
21105,0.366,0.19942691542643
21107,0.348,0.196406461533511
21109,0.403,0.190512122313844
21111,0.35175,0.192191775006568
21113,0.4,0.191483931656491
21115,0.338,0.188765729117265
21117,0.3926,0.190183588842317
21119,0.359,0.188906811310513
21121,0.302,0.191181959299237
21123,0.397,0.193360630220146
21125,0.336,0.191222269672079
21127,0.331,0.188652231980136
21129,0.333,0.189872066533278
21131,0.349,0.19010769723188
21133,0.428,0.188877200751379
21135,0.3585,0.189447726630763
21137,0.3565,0.192460543601008
21139,0.348,0.197401399262623
21141,0.369,0.196276945912209
21143,0.38,0.197725302936982
21145,0.385,0.198134089961762
21147,0.305,0.192381372235477
21149,0.373,0.195722717287508
21151,0.362,0.190961945242804
21153,0.316,0.189206792239626
21155,0.383,0.192672633826848
21157,0.387,0.197915089094134
21159,0.276,0.18773689800822
21161,0.379,0.190196882787939
21163,0.386,0.193550282264695
21165,0.367,0.18954227505207
21167,0.388,0.192389426743844
21169,0.391,0.194679210007238
21171,0.389,0.195337421194942
21173,0.388,0.190540707936371
21175,0.343,0.189494454560556
21177,0.364,0.195617412824186
21179,0.386,0.192504580512615
21181,0.395,0.190874516194117
21183,0.367,0.195168170744948
21185,0.363,0.192119781374387
21187,0.382,0.190908691908582
21189,0.306,0.190123167950136
21191,0.361,0.19010764958732
21193,0.311,0.189610805421612
21195,0,0.187869693822573
21197,0.367,0.189815139504236
21199,0,0.192608972543687
21201,0.368,0.190570485767668
21203,0.378,0.191311069334799
21205,0.373,0.189602193644388
21207,0.36,0.193671458701792
21209,0.38872,0.191841246715069
21211,0.3762,0.192370586828789
21213,0.385,0.196449272828629
21215,0.305727272727273,0.192227835910662
21217,0.366,0.192937764356918
21219,0.374,0.196297575016443
21221,0.375,0.197781387767298
21223,0.388,0.191315756010702
21225,0.391,0.196399190754252
21227,0.354,0.195611170490745
21229,0.386,0.192746083874788
21231,0.384,0.19315474313745
21233,0.39,0.196502309086931
21235,0.276,0.192023794047952
21237,0.334,0.189399856748054
21239,0.383,0.19223720541739
22001,0.341,0.213210578858613
22003,0.346,0.210216087912318
22005,0.313,0.213290122188868
22007,0.294,0.214076344955654
22009,0.342,0.212420485531728
22011,0.325,0.209284099629422
22013,0.356,0.2086612388166
22015,0.367,0.20845189576525
22017,0.323,0.209051855326189
22019,0.351142857142857,0.210705800499421
22021,0.327,0.210695524884186
22023,0.314,0.216153606247108
22025,0.353,0.212028526218884
22027,0.362,0.207862186627305
22029,0.342,0.213748598192787
22031,0.326,0.209521891868057
22033,0.301,0.212904559728985
22035,0.358,0.21154454260582
22037,0.311,0.212285792670403
22039,0.354,0.211436219150127
22041,0.358,0.211604448997294
22043,0.322,0.210722208128885
22045,0.297,0.217460454188149
22047,0.298,0.213951015407657
22049,0.352,0.209214846720001
22051,0.352695652173913,0.2189000896015
22053,0.334,0.212310657425338
22055,0.342,0.213289808719029
22057,0.32725,0.218250977337513
22059,0.321,0.210813865345182
22061,0.367,0.208420236529236
22063,0.303,0.213440237965478
22065,0.352,0.212003186252055
22067,0.367,0.210194580082192
22069,0.31,0.209928476932796
22071,0.363583333333333,0.216871514617792
22073,0.332,0.20976964887822
22075,0.297333333333333,0.222927921844109
22077,0.332,0.213473528477252
22079,0.341,0.21055914552575
22081,0.326,0.209598585366576
22083,0.353,0.21087728529041
22085,0.371,0.210410271054241
22087,0,0.220433164905792
22089,0,0.215962882359523
22091,0,0.211991485053422
22093,0,0.213078150056716
22095,0,0.215290305948006
22097,0,0.212789771156711
22099,0,0.214144440424672
22101,0,0.218082261010697
22103,0,0.216425048160818
22105,0.318,0.214252772727862
22107,0.349,0.212798784537867
22109,0.321227272727273,0.220976452903327
22111,0.34,0.208754467656707
22113,0.331540540540541,0.216825425029339
22115,0.374,0.209316052137813
22117,0.323,0.212424878826737
22119,0.361,0.207834046885473
22121,0.306,0.213588652013865
22123,0.368,0.211148321096068
22125,0.32,0.213152957948219
22127,0.323,0.210048945428712
23001,0.362,0.176831140490626
23003,0.410833333333333,0.167722194627237
23005,0.395,0.178603602222713
23007,0.498032727272727,0.170174786993381
23009,0.413141025641026,0.174769408661284
23011,0.444,0.175387375401297
23013,0.433625,0.176540920189143
23015,0.410142857142857,0.177283420638914
23017,0.45883850931677,0.172187355281918
23019,0.455618181818182,0.171857373745671
23021,0.500579365079365,0.170039912996708
23023,0.353,0.177768012625898
23025,0.485126373626374,0.169598994514829
23027,0.398086956521739,0.175725474312713
23029,0.461814814814815,0.172342074044915
23031,0.4044,0.18017889319349
24001,0.3181,0.184115598159059
24003,0.3535,0.192994195757707
24005,0.424,0.190582730128597
24009,0.401,0.195025185357527
24011,0,0.194523162583567
24013,0.45,0.189569406868383
24015,0.363,0.190843578216584
24017,0.343,0.195520667101353
24019,0.395363636363636,0.19686886980756
24021,0.473361111111111,0.189873463014243
24023,0.45675,0.181057320133148
24025,0.360181818181818,0.190720084138778
24027,0.415,0.191964364090523
24029,0.377125,0.193161754950718
24031,0.414,0.19279772308089
24033,0,0.19364150410684
24035,0,0.194164895739989
24037,0,0.196869980946497
24039,0.359,0.199034014285481
24041,0.365857142857143,0.195599655295898
24043,0.451916666666667,0.187879619258141
24045,0.393111111111111,0.196067787515655
24047,0.4882,0.197041498382473
24510,0,0.19164966913971
25001,0.47352,0.182260450637259
25003,0.475497461928934,0.176388531893048
25005,0.415,0.182157372222089
25007,0,0.184126154217525
25009,0.446657142857143,0.180192949098079
25011,0.454882352941176,0.177496523679448
25013,0.4638,0.179658128585993
25015,0.468761904761905,0.178562341220051
25017,0.452666666666667,0.179950570647428
25019,0.50775,0.183866232540828
25021,0.4378,0.180451820976076
25023,0.450263157894737,0.181239216067487
25025,0.421545454545455,0.180674453815916
25027,0.468479166666667,0.179762170492835
26001,0.437210526315789,0.177165198981373
26003,0.45492,0.170458263185284
26005,0.439684931506849,0.179449467893172
26007,0.453833333333333,0.176181665735987
26009,0.4275,0.173682730612602
26011,0.40725,0.179163198022437
26013,0.433244444444444,0.172264756987839
26015,0.424,0.179236679236647
26017,0.436071428571429,0.178561678041907
26019,0.431352941176471,0.176853783477705
26021,0.43075652173913,0.179171697798486
26023,0.448,0.179882766677597
26025,0.438,0.179761440763242
26027,0.424125,0.180436469761234
26029,0.421,0.174791062736384
26031,0.433,0.174303721819069
26033,0.427444444444444,0.173785460175977
26035,0.419,0.177032524894264
26037,0.438210526315789,0.178963448608601
26039,0.445,0.175551643011571
26041,0.441235294117647,0.175924509292603
26043,0.415,0.175042606398909
26045,0.440666666666667,0.179408186108632
26047,0.461666666666667,0.173853995237269
26049,0.433947368421053,0.17893405995476
26051,0.38,0.177910404125545
26053,0.447777777777778,0.173429495245966
26055,0.413923076923077,0.175036262410723
26057,0.438295081967213,0.178592626823432
26059,0.455208955223881,0.180247818830142
26061,0.386714285714286,0.172923354718593
26063,0.432255131964809,0.176662428212615
26065,0.437636363636364,0.1794615736765
26067,0.438045454545455,0.178719680457859
26069,0.40185,0.178530536937526
26071,0.442722222222222,0.174182251936826
26073,0.411416666666667,0.177885712520875
26075,0.424285714285714,0.180013701868277
26077,0.431,0.179801199186411
26079,0.408,0.174257933299514
26081,0.416404761904762,0.178827878401154
26083,0.4865,0.172557792999374
26085,0.444,0.176898786091646
26087,0.438139534883721,0.178296627636759
26089,0.453530303030303,0.174044288692601
26091,0.40037037037037,0.180986946434388
26093,0.433681818181818,0.179768932764657
26095,0.448615384615385,0.172267081188712
26097,0.413,0.175770731634798
26099,0.41225,0.179773719404555
26101,0.459720930232558,0.176490742588768
26103,0.459354430379747,0.172616188666296
26105,0.42444,0.177599169616443
26107,0.438,0.177147686710844
26109,0.402666666666667,0.177449599332208
26111,0.390117647058824,0.17841945410285
26113,0.4564375,0.175239825092375
26115,0.394613333333333,0.181503090449215
26117,0.443,0.177908826423445
26119,0.504,0.175769499044646
26121,0.404131313131313,0.17893237708581
26123,0.385375,0.177812817280275
26125,0.425291666666667,0.179702354467726
26127,0.399418181818182,0.178581766077132
26129,0.404,0.177384577633163
26131,0.399888888888889,0.172169837312052
26133,0.434117647058824,0.176196617058688
26135,0.453,0.176532368853092
26137,0.498,0.174488064346855
26139,0.420383928571429,0.179436667172951
26141,0.47525,0.17486344745708
26143,0.47,0.176540464890748
26145,0.414,0.178841345115776
26147,0,0.179052861478949
26149,0,0.180326489366719
26151,0.454979452054795,0.176676018580109
26153,0.436545454545455,0.173959816868694
26155,0.436977272727273,0.179356621311123
26157,0.426029761904762,0.1781558101943
26159,0.439666666666667,0.179644171032895
26161,0.433,0.180629433847231
26163,0.379846153846154,0.180996400837606
26165,0.469,0.17558538637512
27001,0.437934782608696,0.175197544118903
27003,0.426793103448276,0.179118690200141
27005,0.414117647058824,0.174717381414492
27007,0.432391304347826,0.170830348113585
27009,0.442,0.178270830826325
27011,0.435166666666667,0.181588880794924
27013,0.421136363636364,0.18128487563901
27015,0.419619047619048,0.181778577627373
27017,0.429,0.175142488796376
27019,0.471352941176471,0.180045019705006
27021,0.445266666666667,0.1740988769879
27023,0.487548387096774,0.182428541197275
27025,0.377,0.178049485334803
27027,0.415964285714286,0.175320026087673
27029,0.435823529411765,0.172554198236502
27031,0.47462962962963,0.17238845830103
27033,0.467420560747664,0.183322636936033
27035,0.39775,0.175726049104474
27037,0.434590909090909,0.179071034138636
27039,0.470074324324324,0.180244968576665
27041,0.4398125,0.178245199362089
27043,0.449747747747748,0.182544062719204
27045,0.459368644067797,0.179156934534598
27047,0.443235023041475,0.181613603322738
27049,0.456577092511013,0.178775197957356
27051,0.453148760330578,0.179389064626536
27053,0.38,0.179738253711838
27055,0.477,0.179317141442871
27057,0.4272,0.17416748097862
27059,0.443,0.178413729235885
27061,0.456,0.172420211973705
27063,0.45420564516129,0.184186648368493
27065,0.421,0.177324018185441
27067,0.467072538860104,0.18064649170603
27069,0.376891891891892,0.169647153246239
27071,0.428722222222222,0.170019257852383
27073,0.434590909090909,0.182363865442871
27075,0.436916666666667,0.172601547539183
27077,0.422133333333333,0.168443607987606
27079,0.454473684210526,0.180136116592403
27081,0.474262295081967,0.184297300727175
27083,0.447962962962963,0.183710295237705
27085,0.468684210526316,0.180770854008575
27087,0.439,0.173189408280062
27089,0.438053571428571,0.170085318581299
27091,0.454854748603352,0.183114294794382
27093,0.490608695652174,0.180340037666669
27095,0.433666666666667,0.177012632468215
27097,0.435463414634146,0.177669908953298
27099,0.453887804878049,0.180576060601287
27101,0.470659217877095,0.184531610924384
27103,0.42358064516129,0.180826412878355
27105,0.452960144927536,0.185179839170224
27107,0.422280701754386,0.173010208802056
27109,0.453575342465753,0.178667180543838
27111,0.424018867924528,0.176630870189122
27113,0.454084210526316,0.170235165174967
27115,0.407117647058824,0.176784082088728
27117,0.451314685314685,0.185247062522612
27119,0.450779411764706,0.171462584877191
27121,0.43682,0.179476800076852
27123,0,0.179109063311668
27125,0.454378378378378,0.170602302093405
27127,0.427710526315789,0.18244324225652
27129,0.442643724696356,0.181652232895885
27131,0.462441176470588,0.180131320931917
27133,0.43939603960396,0.185672468160254
27135,0.41564406779661,0.169242572394127
27137,0,0.171586382196596
27139,0.431818181818182,0.179625438468496
27141,0.4253125,0.179045770538692
27143,0.441735294117647,0.180760667407394
27145,0.457378531073446,0.178875162195616
27147,0.460604166666667,0.180869970610598
27149,0.459068965517241,0.18097217218972
27151,0.4502,0.181489033793343
27153,0.436032520325203,0.177974008878086
27155,0.463583333333333,0.180851202560846
27157,0.436855263157895,0.178108998292601
27159,0.4392,0.175996945505103
27161,0.446838983050847,0.181304779166509
27163,0.4314,0.178559940473792
27165,0.47075,0.182358430088418
27167,0.444391304347826,0.178141349564394
27169,0.43095,0.178692846248221
27171,0.440172413793103,0.179749225312712
27173,0.451063829787234,0.182861645879096
28001,0.353,0.213798006923521
28003,0.35,0.203590665989782
28005,0.345,0.211282992814684
28007,0.328,0.209239424339171
28009,0.38,0.203681369340721
28011,0.376,0.209763087511486
28013,0.345,0.207289976421585
28015,0.353,0.209217729923828
28017,0.327,0.207359616530959
28019,0.356,0.208589171740952
28021,0.348,0.212473560843494
28023,0.33,0.211502363157376
28025,0.312,0.208041050776447
28027,0.390631578947368,0.20851306387768
28029,0.331,0.211040652399593
28031,0.331,0.212110469370613
28033,0,0.205369953214936
28035,0.304,0.212516361221663
28037,0.352,0.211048227544309
28039,0.311,0.212920143188056
28041,0.31,0.213110408069258
28043,0.323,0.208617355079989
28045,0.332,0.214813123387399
28047,0.307,0.215099176455614
28049,0.348,0.211255598676575
28051,0.343,0.210185583090407
28053,0.34625,0.210987813570403
28055,0.366,0.211974340649843
28057,0.315,0.205990722265065
28059,0.347,0.216235484528217
28061,0.347,0.211227101270742
28063,0.319,0.212432096477836
28065,0.341,0.211897243329043
28067,0,0.212549657556575
28069,0.305,0.210032840684704
28071,0.338,0.20622850591463
28073,0.321,0.212492980627148
28075,0.342,0.210855988977531
28077,0.331,0.211446008866846
28079,0.331,0.209576301915948
28081,0.309,0.206155022099844
28083,0.361,0.210241651467939
28085,0.33,0.211053374428557
28087,0.33,0.208579549059814
28089,0.355,0.210564281284181
28091,0.323,0.212057044849244
28093,0.371,0.204389998338075
28095,0.339,0.207603143220823
28097,0.343,0.208612404299078
28099,0.328,0.209592122154201
28101,0.324,0.210110139002464
28103,0.33,0.209345583800952
28105,0.331,0.208555019527575
28107,0.381,0.207010113092772
28109,0.319,0.212669174884792
28111,0.31,0.212450768517938
28113,0.318,0.211448301639882
28115,0.321,0.206358674859369
28117,0.344,0.204508761726571
28119,0.3616,0.208048976023565
28121,0.337,0.21056652039896
28123,0.34,0.209810332163833
28125,0.358,0.211359904308988
28127,0.335,0.211057572880335
28129,0.334,0.210938014103012
28131,0.329,0.2118967306428
28133,0.352,0.210502998633692
28135,0.355421052631579,0.209099476678226
28137,0.365,0.205835382015539
28139,0.358,0.203833736361492
28141,0.352,0.203817131183963
28143,0.386,0.206537571996409
28145,0.361,0.205384093944661
28147,0.329,0.211669816266746
28149,0.339,0.212448192584469
28151,0.365666666666667,0.210543631150415
28153,0.3045,0.212644583735663
28155,0.353,0.207987916181915
28157,0.306,0.212677190035735
28159,0.328,0.208970455628892
28161,0.354,0.207935264837823
28163,0.3378,0.210842884740552
29001,0.46,0.192187831743493
29003,0.4391,0.195272056179916
29005,0.410577319587629,0.195111080215047
29007,0.421230769230769,0.195754094102321
29009,0.496272727272727,0.201455889232439
29011,0.436038461538462,0.200510394143431
29013,0.419675324675325,0.198775773162744
29015,0.461,0.197506973433704
29017,0.413,0.198785415432318
29019,0.428675675675676,0.196422103923294
29021,0.419368421052632,0.195979279080815
29023,0.383,0.201820518243794
29025,0.437173913043478,0.195490304304654
29027,0.435375,0.196392883055155
29029,0.423,0.198180495031561
29031,0.415,0.197932573102952
29033,0.474,0.195471314226078
29035,0.396,0.200317910677048
29037,0.447,0.198058052663791
29039,0.464,0.199155665884937
29041,0.426,0.194882293877523
29043,0.406722222222222,0.200394443105767
29045,0.44,0.19063015222113
29047,0.40105,0.1966736978072
29049,0.427884057971014,0.19591631975983
29051,0.389636363636364,0.19729310971907
29053,0.3654,0.196416398758371
29055,0.44,0.197679612766536
29057,0.465909090909091,0.199662189678984
29059,0.42,0.19879217961964
29061,0.437315789473684,0.194622142435891
29063,0.42356976744186,0.195021843985471
29065,0.466,0.198146714824108
29067,0.484,0.20047159130203
29069,0.400818181818182,0.203192994768666
29071,0.379285714285714,0.196523383236017
29073,0.443,0.196697316032316
29075,0.412016393442623,0.19421569865564
29077,0.444766666666667,0.199684638718031
29079,0.445666666666667,0.193472821484867
29081,0.424214285714286,0.192660587740105
29083,0.4128,0.197968569613765
29085,0.451,0.198093634086876
29087,0.417612244897959,0.195637273190128
29089,0.464,0.196220609589194
29091,0.438,0.201036903038064
29093,0.425833333333333,0.198368290142465
29095,0.403,0.196959594723283
29097,0.465411764705882,0.201064619134097
29099,0.385529411764706,0.196792298478486
29101,0.4354,0.197052064396349
29103,0.459,0.192180872900715
29105,0.474,0.198514230193359
29107,0.462222222222222,0.196304633743565
29109,0.473978571428571,0.200649003484923
29111,0.42725,0.192308713925371
29113,0.358636363636364,0.195397339036446
29115,0.462,0.193804178838713
29117,0.4155,0.19461016860097
29119,0.479,0.202321002378078
29121,0.409,0.193541319180436
29123,0.438333333333333,0.198399224923153
29125,0.446,0.197763617379458
29127,0.389166666666667,0.193295467463159
29129,0.426652173913043,0.191904889984756
29131,0.424,0.1980877056174
29133,0.390666666666667,0.199474367985956
29135,0.4078,0.196960530095072
29137,0.392,0.194910502350817
29139,0.437,0.195980949129015
29141,0.46,0.197512437299568
29143,0.414333333333333,0.201209794583644
29145,0.488,0.201760698947662
29147,0.420529032258065,0.194453162267365
29149,0.408,0.201227948450636
29151,0.354666666666667,0.196939715271786
29153,0.406,0.201350416534067
29155,0.412125,0.202269807639248
29157,0.413,0.197234488396855
29159,0.454772727272727,0.196602505070553
29161,0.423875,0.197805942373526
29163,0.444,0.194393524069477
29165,0.419857142857143,0.19681018016055
29167,0.4458,0.198852366222743
29169,0.404703703703704,0.198128327999792
29171,0.444717948717949,0.191488524843709
29173,0.4139,0.193980506543021
29175,0.381555555555556,0.1952928643864
29177,0.456818181818182,0.195960230228215
29179,0.462,0.198953553992046
29181,0.395,0.2015724025031
29183,0,0.195444373224333
29185,0,0.198521504240868
29186,0,0.197376120650366
29187,0,0.197615877367215
29189,0,0.195689395033151
29195,0.453,0.195711374151533
29197,0.469,0.191058848016166
29199,0.438,0.190554964212461
29201,0.379,0.198945930797024
29203,0.431,0.199477799448477
29205,0.411142857142857,0.193587225571972
29207,0.398,0.200528610419031
29209,0.462,0.201185073665997
29211,0.46095,0.192683585941037
29213,0.393,0.200947928601205
29215,0.468,0.19883582881939
29217,0.412333333333333,0.199637865687454
29219,0.43,0.195976686333482
29221,0.453,0.197563227214197
29223,0.377,0.199783160754904
29225,0.45,0.199558300102026
29227,0.422,0.193355520576647
29229,0.467,0.199459302610385
29510,0,0.19554734537199
30001,0.321275,0.189914858648265
30003,0.324445652173913,0.190935779908934
30005,0.453005714285714,0.182568880245109
30007,0.294,0.187535212411872
30009,0.331154761904762,0.189721687138197
30011,0.411856818181818,0.194385571603989
30013,0.420095238095238,0.183746130893578
30015,0.427472727272727,0.183649413847657
30017,0.306565217391304,0.189462796660039
30019,0.39921875,0.177853099290665
30021,0.428464646464646,0.187223605284887
30023,0.47,0.186695530221817
30025,0.449613636363636,0.19069553246682
30027,0.375186746987952,0.18386187498493
30029,0.4076,0.173266905234696
30031,0.331,0.18634914976545
30033,0.405859649122807,0.187206866017695
30035,0.420534065934066,0.176650357020224
30037,0.338846153846154,0.188813574311633
30039,0.395428571428571,0.185552751632667
30041,0.418964912280702,0.182314232609695
30043,0.364857142857143,0.188330311576852
30045,0.43654802259887,0.182117729597406
30047,0.447,0.177902933008606
30049,0.368210784313726,0.184626213985475
30051,0.429731707317073,0.183137146048165
30053,0.498,0.176029151093591
30055,0.43162962962963,0.184739502334521
30057,0.32613829787234,0.188056099317165
30059,0.402528735632184,0.184155380039609
30061,0.326,0.180379028130406
30063,0.356,0.181468120119978
30065,0.379090909090909,0.188731044537984
30067,0.415444444444444,0.182900491839117
30069,0.382105263157895,0.186560746889948
30071,0.392649350649351,0.183785490771355
30073,0.403652173913043,0.180777917521709
30075,0.401,0.193313315263384
30077,0.417769230769231,0.183313914289474
30079,0.464150943396226,0.188094063265151
30081,0.294,0.186085270891572
30083,0.4195,0.18441416142409
30085,0.376076923076923,0.180792999249745
30087,0.284333333333333,0.190721063845861
30089,0.283117647058824,0.178622443003244
30091,0.3924,0.179725586640137
30093,0.379,0.189717177516167
30095,0.298144736842105,0.185510431209116
30097,0.353969465648855,0.185594750772706
30099,0.361539682539683,0.182398493146163
30101,0.409406451612903,0.181962677558708
30103,0.359,0.190463925045205
30105,0.418835,0.181193580103244
30107,0.38053125,0.187175763302592
30109,0.433563218390805,0.18820938397124
30111,0.285378378378378,0.190978444781343
31001,0.432090909090909,0.203208241559182
31003,0.473390625,0.194349436492934
31005,0.435333333333333,0.209445959831672
31007,0.459154471544715,0.210158882361373
31009,0.41924,0.201668695053287
31011,0.475791044776119,0.196566829874379
31013,0.437,0.208773406169011
31015,0.4876,0.193974455293764
31017,0.45288188976378,0.199320355393494
31019,0.468,0.203007748456226
31021,0.455,0.191551949357257
31023,0.45759595959596,0.196159075447697
31025,0.4351875,0.195242870405344
31027,0.474547368421053,0.190686967207393
31029,0.4175,0.213684712191027
31031,0.444042276422764,0.203076145344677
31033,0.404,0.211650839768352
31035,0.452777777777778,0.202244377676304
31037,0.458,0.194650884452141
31039,0.479,0.192468279872459
31041,0.452807692307692,0.203015523353701
31043,0.429807692307692,0.190447542039448
31045,0.416849056603774,0.204949763707699
31047,0.466,0.206057127391067
31049,0.409666666666667,0.211200106536985
31051,0.48,0.190370952157223
31053,0.443,0.192977317182329
31055,0.437666666666667,0.19350910099971
31057,0.396,0.215537010654915
31059,0.447,0.201263502796642
31061,0.4377,0.207095591555265
31063,0.4036,0.209783566279055
31065,0.419,0.209586197073081
31067,0.49,0.199544884065623
31069,0.375,0.209778726958772
31071,0.488,0.198899429993022
31073,0.458,0.207872842211495
31075,0.442151515151515,0.207898714462189
31077,0.464818181818182,0.1986444050696
31079,0.463,0.20127325514746
31081,0.455059701492537,0.200123772827484
31083,0.4005,0.208582611332053
31085,0.42,0.21158744860284
31087,0.407666666666667,0.213036381940693
31089,0.466692307692308,0.195436161759453
31091,0.442226519337017,0.205392093344382
31093,0.456,0.200209158115276
31095,0.489,0.201290613399377
31097,0.487,0.19798675519635
31099,0.456347826086957,0.204324275721458
31101,0.395838709677419,0.210085726027808
31103,0.438776315789474,0.196533709210361
31105,0.42139552238806,0.212236046025718
31107,0.472518518518519,0.192360130972857
31109,0.427666666666667,0.197182465447807
31111,0.398689655172414,0.208526307196439
31113,0.423,0.205097084858465
31115,0.4285,0.200044455191516
31117,0.4408125,0.207474891246121
31119,0.462214285714286,0.194605426512122
31121,0.418,0.198851464815975
31123,0.3732,0.209978414161645
31125,0.464,0.198079076495331
31127,0.4165,0.196422400570919
31129,0.4275,0.203866777852768
31131,0.392666666666667,0.196446459041881
31133,0.483,0.19894891621513
31135,0.417875,0.211923488759673
31137,0.450828125,0.206335237277466
31139,0.48775,0.193185417366256
31141,0.471,0.195787203317258
31143,0.454948275862069,0.197596102320435
